Mois;UIC;Nom gare;Nombre de non-conformites;Nombre d'observations;Taux de conformite
2019-03;87192039;Metz Ville;35;622;94.37
2019-03;87212027;Strasbourg;46;710;93.52
2019-03;87281071;Calais - Frethun;14;576;97.57
2019-03;87300863;Besancon Franche-Comte TGV;15;285;94.74
2019-03;87313882;TGV Haute Picardie;32;719;95.55
2019-03;87318964;Avignon TGV;23;528;95.64
2019-03;87342014;Arras;54;738;92.68
2019-03;87387001;evreux Normandie;29;280;89.64
2019-03;87411017;Rouen Rive Droite;29;600;95.17
2019-03;87444372;Trouville - Deauville;7;128;94.53
2019-03;87576207;Bourges;4;265;98.49
2019-03;87586008;Agen;18;315;94.29
2019-03;87611004;Toulouse Matabiau;18;612;97.06
2019-03;87741728;Moutiers - Salins - Brides-les-Bains;10;225;95.56
2019-03;87745000;Bellegarde;16;507;96.84
2019-03;87762906;Lyon Saint-Exupery TGV;33;327;89.91
2019-03;87763029;Valence TGV Rhone-Alpes Sud;49;714;93.14
2017-04;87111849;Marne-la-Vallee Chessy;62;769;91.94
2017-04;87223263;Lille Europe;27;584;95.38
2017-04;87300822;Belfort - Montbeliard TGV;24;317;92.43
2017-04;87313874;Amiens;40;600;93.33
2017-04;87411017;Rouen Rive Droite;46;511;91.0
2017-04;87571216;Vendome - Villiers-sur-Loir;27;423;93.62
2017-04;87575001;Poitiers;28;563;95.03
2017-04;87576009;Vierzon;19;304;93.75
2017-04;87581009;Bordeaux Saint-Jean;44;626;92.97
2017-04;87583005;Angouleme;19;485;96.08
2017-04;87584052;Libourne;17;304;94.41
2017-04;87611244;Montauban Ville Bourbon;19;325;94.15
2017-04;87673400;Biarritz;12;363;96.69
2017-04;87686006;Paris Gare de Lyon Hall 1 & 2;44;986;95.54
2017-04;87781005;Beziers;18;430;95.81
2018-04;87113001;Paris Est;62;655;90.53
2018-04;87141002;Nancy;46;606;92.41
2018-04;87286005;Lille Flandres;69;576;88.02
2018-04;87300863;Besancon Franche-Comte TGV;15;299;94.98
2018-04;87313882;TGV Haute Picardie;17;560;96.96
2018-04;87342014;Arras;33;742;95.55
2018-04;87345009;Douai;27;516;94.77
2018-04;87345025;Lens;40;588;93.2
2018-04;87411017;Rouen Rive Droite;38;610;93.77
2018-04;87444372;Trouville - Deauville;6;98;93.88
2018-04;87474007;Brest;24;327;92.66
2018-04;87476606;Vannes;23;347;93.37
2018-04;87478107;Saint-Malo;57;265;78.49
2018-04;87481754;La Baule-Escoublac;15;260;94.23
2018-04;87484006;Angers Saint-Laud;87;708;87.71
2018-04;87485003;La Rochelle;42;473;91.12
2018-04;87485300;Niort;29;469;93.82
2018-04;87543009;Orleans;37;625;94.08
2018-04;87586008;Agen;15;318;95.28
2018-04;87597005;Chateauroux;2;343;99.42
2018-04;87611244;Montauban Ville Bourbon;13;409;96.82
2018-04;87671339;Lourdes;4;320;98.75
2018-04;87673004;Bayonne;12;276;95.65
2018-04;87686667;Paris Bercy Bourgogne - Pays d'Auvergne;29;635;95.43
2018-04;87725705;Macon Loche TGV;11;309;96.44
2018-04;87741728;Moutiers - Salins - Brides-les-Bains;14;300;95.33
2018-04;87745000;Bellegarde;11;408;97.3
2018-04;87747006;Grenoble;44;684;93.57
2018-04;87775007;Nimes;28;820;96.59
2019-04;87141002;Nancy;46;684;93.27
2019-04;87182014;Colmar;32;273;88.28
2019-04;87192039;Metz Ville;32;622;94.86
2019-04;87319012;Aix-en-Provence TGV;93;691;86.54
2019-04;87343004;Valenciennes;14;567;97.53
2019-04;87411017;Rouen Rive Droite;31;621;95.01
2019-04;87444265;Lisieux;3;149;97.99
2019-04;87474007;Brest;25;335;92.54
2019-04;87474338;Morlaix;22;365;93.97
2019-04;87481754;La Baule-Escoublac;10;260;96.15
2019-04;87485003;La Rochelle;19;480;96.04
2019-04;87485300;Niort;17;407;95.82
2019-04;87543009;Orleans;31;646;95.2
2019-04;87543017;Les Aubrais;14;262;94.66
2019-04;87571240;Saint-Pierre-des-Corps;52;618;91.59
2019-04;87574004;Blois - Chambord;13;263;95.06
2019-04;87575001;Poitiers;27;582;95.36
2019-04;87576207;Bourges;9;312;97.12
2019-04;87611004;Toulouse Matabiau;18;557;96.77
2019-04;87755009;Toulon;42;632;93.35
2019-04;87755447;Les Arcs - Draguignan;32;486;93.42
2019-04;87762906;Lyon Saint-Exupery TGV;34;310;89.03
2019-04;87773002;Montpellier Saint-Roch;51;713;92.85
2019-04;87773200;Sete;40;402;90.05
2019-04;87781104;Narbonne;48;454;89.43
2017-05;87172007;Charleville-Mezieres;25;828;96.98
2017-05;87223263;Lille Europe;39;669;94.17
2017-05;87281006;Dunkerque;25;444;94.37
2017-05;87300822;Belfort - Montbeliard TGV;23;279;91.76
2017-05;87342014;Arras;48;830;94.22
2017-05;87345009;Douai;23;646;96.44
2017-05;87384008;Paris Saint-Lazare;25;625;96.0
2017-05;87387001;evreux Normandie;15;213;92.96
2017-05;87393702;Massy TGV;13;585;97.78
2017-05;87471003;Rennes;16;416;96.15
2017-05;87474098;Quimper;7;197;96.45
2017-05;87478107;Saint-Malo;21;442;95.25
2017-05;87543009;Orleans;71;673;89.45
2017-05;87571000;Tours;20;578;96.54
2017-05;87575001;Poitiers;32;564;94.33
2017-05;87583005;Angouleme;18;337;94.66
2017-05;87671339;Lourdes;1;320;99.69
2017-05;87673004;Bayonne;23;292;92.12
2017-05;87713040;Dijon;58;809;92.83
2017-05;87725705;Macon Loche TGV;6;274;97.81
2017-05;87741793;Bourg-Saint-Maurice;9;168;94.64
2017-05;87746008;Annecy;17;368;95.38
2017-05;87755009;Toulon;43;694;93.8
2017-05;87773002;Montpellier Saint-Roch;65;672;90.33
2018-05;87147322;Meuse TGV;15;358;95.81
2018-05;87182063;Mulhouse;8;526;98.48
2018-05;87192039;Metz Ville;35;614;94.3
2018-05;87212027;Strasbourg;70;857;91.83
2018-05;87271007;Paris Gare du Nord transmanche;133;1400;90.5
2018-05;87281071;Calais - Frethun;24;728;96.7
2018-05;87387001;evreux Normandie;18;295;93.9
2018-05;87444000;Caen;32;671;95.23
2018-05;87444265;Lisieux;10;171;94.15
2018-05;87444877;Cherbourg;13;330;96.06
2018-05;87471003;Rennes;46;499;90.78
2018-05;87474338;Morlaix;14;269;94.8
2018-05;87543009;Orleans;34;669;94.92
2018-05;87543017;Les Aubrais;11;271;95.94
2018-05;87574004;Blois - Chambord;14;284;95.07
2018-05;87576009;Vierzon;2;208;99.04
2018-05;87576207;Bourges;5;275;98.18
2018-05;87586008;Agen;12;314;96.18
2018-05;87594002;Brive-la-Gaillarde;19;439;95.67
2018-05;87671339;Lourdes;4;320;98.75
2018-05;87741793;Bourg-Saint-Maurice;9;160;94.38
2018-05;87745000;Bellegarde;19;404;95.3
2018-05;87757625;Cannes;184;888;79.28
2019-05;87111849;Marne-la-Vallee Chessy;57;696;91.81
2019-05;87147322;Meuse TGV;14;362;96.13
2019-05;87171009;Reims;10;702;98.58
2019-05;87171926;Champagne-Ardenne TGV;76;499;84.77
2019-05;87182014;Colmar;28;266;89.47
2019-05;87223263;Lille Europe;28;651;95.7
2019-05;87271007;Paris Gare du Nord transmanche;102;1461;93.02
2019-05;87271494;Aeroport Charles de Gaulle 2 TGV;39;552;92.93
2019-05;87281071;Calais - Frethun;18;667;97.3
2019-05;87300822;Belfort - Montbeliard TGV;14;415;96.63
2019-05;87300863;Besancon Franche-Comte TGV;14;276;94.93
2019-05;87319012;Aix-en-Provence TGV;99;736;86.55
2019-05;87384008;Paris Saint-Lazare;29;668;95.66
2019-05;87413013;Le Havre;20;500;96.0
2019-05;87474007;Brest;20;415;95.18
2019-05;87481002;Nantes;47;611;92.31
2019-05;87481754;La Baule-Escoublac;17;254;93.31
2019-05;87586008;Agen;24;316;92.41
2019-05;87611004;Toulouse Matabiau;20;558;96.42
2019-05;87671339;Lourdes;4;320;98.75
2019-05;87688887;Montpellier Sud de France;10;483;97.93
2019-05;87722025;Lyon Perrache;25;761;96.71
2019-05;87732008;Vichy;8;286;97.2
2019-05;87741009;Chambery - Challes-les-Eaux;14;365;96.16
2019-05;87757625;Cannes;93;806;88.46
2019-05;87762906;Lyon Saint-Exupery TGV;29;321;90.97
2019-05;87773200;Sete;37;497;92.56
2019-05;87781104;Narbonne;34;546;93.77
2017-06;87142109;Lorraine TGV;39;411;90.51
2017-06;87172007;Charleville-Mezieres;13;459;97.17
2017-06;87281006;Dunkerque;22;379;94.2
2017-06;87300863;Besancon Franche-Comte TGV;13;227;94.27
2017-06;87313874;Amiens;31;644;95.19
2017-06;87313882;TGV Haute Picardie;13;640;97.97
2017-06;87318964;Avignon TGV;26;479;94.57
2017-06;87319012;Aix-en-Provence TGV;140;783;82.12
2017-06;87473009;Saint-Brieuc;37;320;88.44
2017-06;87476606;Vannes;63;261;75.86
2017-06;87481002;Nantes;38;602;93.69
2017-06;87481754;La Baule-Escoublac;22;273;91.94
2017-06;87484006;Angers Saint-Laud;76;710;89.3
2017-06;87486019;La Roche-sur-Yon;5;300;98.33
2017-06;87543017;Les Aubrais;16;257;93.77
2017-06;87547000;Paris Austerlitz;33;546;93.96
2017-06;87673004;Bayonne;16;300;94.67
2017-06;87725705;Macon Loche TGV;3;329;99.09
2017-06;87734004;Clermont-Ferrand;70;485;85.57
2017-06;87747006;Grenoble;23;621;96.3
2017-06;87755009;Toulon;59;683;91.36
2017-06;87757526;Saint-Raphael Valescure;79;758;89.58
2017-06;87757625;Cannes;122;838;85.44
2017-06;87762906;Lyon Saint-Exupery TGV;52;542;90.41
2017-06;87764001;Montelimar;29;234;87.61
2017-06;87773002;Montpellier Saint-Roch;87;691;87.41
2017-06;87784009;Perpignan;32;582;94.5
2018-06;87142109;Lorraine TGV;27;330;91.82
2018-06;87171009;Reims;5;601;99.17
2018-06;87212027;Strasbourg;84;622;86.5
2018-06;87271007;Paris Gare du Nord;144;1448;90.06
2018-06;87276691;Compiegne;33;277;88.09
2018-06;87281006;Dunkerque;17;398;95.73
2018-06;87281071;Calais - Frethun;19;617;96.92
2018-06;87393702;Massy TGV;22;568;96.13
2018-06;87413013;Le Havre;11;446;97.53
2018-06;87444000;Caen;33;664;95.03
2018-06;87444877;Cherbourg;12;264;95.45
2018-06;87473009;Saint-Brieuc;19;327;94.19
2018-06;87476200;Auray;7;209;96.65
2018-06;87478404;Laval;17;335;94.93
2018-06;87486019;La Roche-sur-Yon;5;225;97.78
2018-06;87543009;Orleans;33;642;94.86
2018-06;87592006;Limoges Benedictins;6;340;98.24
2018-06;87597005;Chateauroux;0;326;100.0
2018-06;87615286;Carcassonne;10;293;96.59
2018-06;87734004;Clermont-Ferrand;33;481;93.14
2018-06;87743005;Bourg-en-Bresse;19;379;94.99
2018-06;87755009;Toulon;30;648;95.37
2018-06;87756056;Nice;68;742;90.84
2018-06;87757526;Saint-Raphael Valescure;62;768;91.93
2018-06;87757674;Antibes;91;718;87.33
2018-06;87773002;Montpellier Saint-Roch;108;726;85.12
2018-06;87773200;Sete;38;391;90.28
2018-06;87775007;Nimes;21;725;97.1
2018-06;87781104;Narbonne;56;456;87.72
2019-06;87118000;Troyes;35;322;89.13
2019-06;87147322;Meuse TGV;10;297;96.63
2019-06;87171926;Champagne-Ardenne TGV;45;497;90.95
2019-06;87271007;Paris Gare du Nord;98;1446;93.22
2019-06;87281006;Dunkerque;16;369;95.66
2019-06;87313882;TGV Haute Picardie;31;560;94.46
2019-06;87387001;evreux Normandie;22;292;92.47
2019-06;87444877;Cherbourg;6;264;97.73
2019-06;87473009;Saint-Brieuc;61;270;77.41
2019-06;87474098;Quimper;0;249;100.0
2019-06;87571240;Saint-Pierre-des-Corps;27;613;95.6
2019-06;87576207;Bourges;4;279;98.57
2019-06;87592006;Limoges Benedictins;10;328;96.95
2019-06;87594002;Brive-la-Gaillarde;5;339;98.53
2019-06;87615286;Carcassonne;12;337;96.44
2019-06;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;9;315;97.14
2019-06;87718007;Besancon Viotte;53;681;92.22
2019-06;87745000;Bellegarde;24;404;94.06
2019-06;87757674;Antibes;151;677;77.7
2019-06;87773200;Sete;32;423;92.43
2017-07;87141002;Nancy;38;630;93.97
2017-07;87142109;Lorraine TGV;31;413;92.49
2017-07;87147322;Meuse TGV;7;215;96.74
2017-07;87172007;Charleville-Mezieres;11;644;98.29
2017-07;87192039;Metz Ville;25;623;95.99
2017-07;87384008;Paris Saint-Lazare;33;617;94.65
2017-07;87473009;Saint-Brieuc;12;331;96.37
2017-07;87474007;Brest;22;334;93.41
2017-07;87476200;Auray;6;71;91.55
2017-07;87478107;Saint-Malo;12;85;85.88
2017-07;87481754;La Baule-Escoublac;23;282;91.84
2017-07;87571216;Vendome - Villiers-sur-Loir;27;423;93.62
2017-07;87574004;Blois - Chambord;30;268;88.81
2017-07;87581009;Bordeaux Saint-Jean;58;833;93.04
2017-07;87584052;Libourne;15;309;95.15
2017-07;87597005;Chateauroux;16;374;95.72
2017-07;87686006;Paris Gare de Lyon Hall 1 & 2;37;998;96.29
2017-07;87741793;Bourg-Saint-Maurice;5;167;97.01
2017-07;87747006;Grenoble;28;669;95.81
2017-07;87751008;Marseille Saint-Charles;90;680;86.76
2017-07;87755009;Toulon;73;695;89.5
2017-07;87763029;Valence TGV Rhone-Alpes Sud;63;727;91.33
2017-07;87781005;Beziers;30;415;92.77
2017-07;87784009;Perpignan;26;572;95.45
2018-07;87182014;Colmar;11;281;96.09
2018-07;87191007;Thionville;48;417;88.49
2018-07;87223263;Lille Europe;32;658;95.14
2018-07;87300822;Belfort - Montbeliard TGV;34;416;91.83
2018-07;87319012;Aix-en-Provence TGV;71;668;89.37
2018-07;87391003;Paris Montparnasse Hall 1 & 2;103;1861;94.47
2018-07;87413013;Le Havre;10;434;97.7
2018-07;87444372;Trouville - Deauville;7;150;95.33
2018-07;87474007;Brest;17;345;95.07
2018-07;87474338;Morlaix;16;352;95.45
2018-07;87476002;Lorient Bretagne Sud;46;254;81.89
2018-07;87476606;Vannes;40;270;85.19
2018-07;87484006;Angers Saint-Laud;49;656;92.53
2018-07;87485003;La Rochelle;30;469;93.6
2018-07;87486019;La Roche-sur-Yon;11;150;92.67
2018-07;87543009;Orleans;45;657;93.15
2018-07;87574004;Blois - Chambord;25;267;90.64
2018-07;87576009;Vierzon;13;392;96.68
2018-07;87594002;Brive-la-Gaillarde;9;336;97.32
2018-07;87686006;Paris Gare de Lyon Hall 1 & 2;80;985;91.88
2018-07;87686667;Paris Bercy Bourgogne - Pays d'Auvergne;31;650;95.23
2018-07;87726000;Saint-etienne Chateaucreux;43;468;90.81
2018-07;87741793;Bourg-Saint-Maurice;19;157;87.9
2018-07;87745000;Bellegarde;23;408;94.36
2018-07;87751008;Marseille Saint-Charles;78;661;88.2
2018-07;87773002;Montpellier Saint-Roch;83;718;88.44
2018-07;87781005;Beziers;60;543;88.95
2019-07;87118000;Troyes;37;239;84.52
2019-07;87141002;Nancy;48;698;93.12
2019-07;87147322;Meuse TGV;13;372;96.51
2019-07;87182014;Colmar;27;438;93.84
2019-07;87192039;Metz Ville;42;633;93.36
2019-07;87300822;Belfort - Montbeliard TGV;17;341;95.01
2019-07;87319012;Aix-en-Provence TGV;76;727;89.55
2019-07;87343004;Valenciennes;17;502;96.61
2019-07;87393702;Massy TGV;35;722;95.15
2019-07;87411017;Rouen Rive Droite;27;403;93.3
2019-07;87444000;Caen;21;342;93.86
2019-07;87471003;Rennes;49;549;91.07
2019-07;87474007;Brest;22;419;94.75
2019-07;87476606;Vannes;29;354;91.81
2019-07;87478107;Saint-Malo;18;344;94.77
2019-07;87485300;Niort;14;392;96.43
2019-07;87543017;Les Aubrais;21;308;93.18
2019-07;87547000;Paris Austerlitz;47;575;91.83
2019-07;87576207;Bourges;5;285;98.25
2019-07;87611004;Toulouse Matabiau;13;511;97.46
2019-07;87672006;Pau;17;351;95.16
2019-07;87673202;Dax;42;420;90.0
2019-07;87673400;Biarritz;11;364;96.98
2019-07;87686006;Paris Gare de Lyon Hall 1 & 2;72;1006;92.84
2019-07;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;10;289;96.54
2019-07;87696005;Nevers;12;310;96.13
2019-07;87722025;Lyon Perrache;11;301;96.35
2019-07;87725705;Macon Loche TGV;6;237;97.47
2019-07;87726000;Saint-etienne Chateaucreux;28;464;93.97
2019-07;87764001;Montelimar;22;324;93.21
2019-07;87773002;Montpellier Saint-Roch;75;736;89.81
2017-08;87113001;Paris Est;37;575;93.57
2017-08;87147322;Meuse TGV;11;296;96.28
2017-08;87191007;Thionville;15;328;95.43
2017-08;87281071;Calais - Frethun;16;539;97.03
2017-08;87286005;Lille Flandres;36;570;93.68
2017-08;87300822;Belfort - Montbeliard TGV;24;381;93.7
2017-08;87313874;Amiens;33;556;94.06
2017-08;87391003;Paris Montparnasse Hall 1 & 2;110;1875;94.13
2017-08;87474098;Quimper;22;142;84.51
2017-08;87478404;Laval;18;320;94.38
2017-08;87485003;La Rochelle;33;457;92.78
2017-08;87485300;Niort;30;472;93.64
2017-08;87543009;Orleans;60;667;91.0
2017-08;87583005;Angouleme;45;452;90.04
2017-08;87597005;Chateauroux;19;467;95.93
2017-08;87671339;Lourdes;1;320;99.69
2017-08;87673400;Biarritz;55;81;32.1
2017-08;87723197;Lyon Part Dieu;47;690;93.19
2017-08;87732008;Vichy;9;242;96.28
2017-08;87741728;Moutiers - Salins - Brides-les-Bains;18;191;90.58
2017-08;87741793;Bourg-Saint-Maurice;13;239;94.56
2017-08;87757526;Saint-Raphael Valescure;105;758;86.15
2017-08;87781005;Beziers;34;403;91.56
2018-08;87111849;Marne-la-Vallee Chessy;45;666;93.24
2018-08;87182014;Colmar;8;291;97.25
2018-08;87182063;Mulhouse;5;541;99.08
2018-08;87271494;Aeroport Charles de Gaulle 2 TGV;42;535;92.15
2018-08;87281006;Dunkerque;35;434;91.94
2018-08;87286005;Lille Flandres;79;776;89.82
2018-08;87300822;Belfort - Montbeliard TGV;25;313;92.01
2018-08;87342014;Arras;38;897;95.76
2018-08;87387001;evreux Normandie;19;288;93.4
2018-08;87474338;Morlaix;51;340;85.0
2018-08;87486019;La Roche-sur-Yon;5;150;96.67
2018-08;87597005;Chateauroux;5;351;98.58
2018-08;87611244;Montauban Ville Bourbon;16;323;95.05
2018-08;87615286;Carcassonne;6;76;92.11
2018-08;87686006;Paris Gare de Lyon Hall 1 & 2;88;1020;91.37
2018-08;87696005;Nevers;14;321;95.64
2018-08;87713040;Dijon;50;675;92.59
2018-08;87723197;Lyon Part Dieu;32;702;95.44
2018-08;87725705;Macon Loche TGV;14;404;96.53
2018-08;87743005;Bourg-en-Bresse;17;399;95.74
2018-08;87757526;Saint-Raphael Valescure;102;768;86.72
2018-08;87757625;Cannes;99;748;86.76
2019-08;87111849;Marne-la-Vallee Chessy;55;642;91.43
2019-08;87141002;Nancy;51;605;91.57
2019-08;87172007;Charleville-Mezieres;13;828;98.43
2019-08;87191007;Thionville;22;420;94.76
2019-08;87192039;Metz Ville;22;476;95.38
2019-08;87223263;Lille Europe;26;647;95.98
2019-08;87271007;Paris Gare du Nord;94;1450;93.52
2019-08;87271494;Aeroport Charles de Gaulle 2 TGV;22;560;96.07
2019-08;87313874;Amiens;37;529;93.01
2019-08;87313882;TGV Haute Picardie;147;558;73.66
2019-08;87319012;Aix-en-Provence TGV;139;717;80.61
2019-08;87345025;Lens;21;367;94.28
2019-08;87444372;Trouville - Deauville;18;212;91.51
2019-08;87476606;Vannes;33;339;90.27
2019-08;87481002;Nantes;42;614;93.16
2019-08;87485003;La Rochelle;49;448;89.06
2019-08;87547000;Paris Austerlitz;33;574;94.25
2019-08;87576009;Vierzon;11;344;96.8
2019-08;87576207;Bourges;3;213;98.59
2019-08;87584052;Libourne;4;154;97.4
2019-08;87586008;Agen;36;321;88.79
2019-08;87696005;Nevers;13;313;95.85
2019-08;87722025;Lyon Perrache;8;342;97.66
2019-08;87723197;Lyon Part Dieu;18;272;93.38
2019-08;87732008;Vichy;11;288;96.18
2019-08;87747006;Grenoble;14;328;95.73
2019-08;87784009;Perpignan;38;602;93.69
2017-10;87118000;Troyes;14;298;95.3
2017-10;87141002;Nancy;54;641;91.58
2017-10;87172007;Charleville-Mezieres;16;644;97.52
2017-10;87182063;Mulhouse;6;515;98.83
2017-10;87192039;Metz Ville;34;604;94.37
2017-10;87271494;Aeroport Charles de Gaulle 2 TGV;63;561;88.77
2017-10;87281071;Calais - Frethun;27;617;95.62
2017-10;87318964;Avignon TGV;18;502;96.41
2017-10;87387001;evreux Normandie;21;296;92.91
2017-10;87474338;Morlaix;22;333;93.39
2017-10;87486019;La Roche-sur-Yon;5;300;98.33
2017-10;87571216;Vendome - Villiers-sur-Loir;48;528;90.91
2017-10;87574004;Blois - Chambord;23;279;91.76
2017-10;87611244;Montauban Ville Bourbon;14;311;95.5
2017-10;87672006;Pau;8;340;97.65
2017-10;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;7;292;97.6
2017-10;87722025;Lyon Perrache;21;669;96.86
2017-10;87726000;Saint-etienne Chateaucreux;23;457;94.97
2017-10;87747006;Grenoble;29;678;95.72
2017-10;87757674;Antibes;76;790;90.38
2017-10;87763029;Valence TGV Rhone-Alpes Sud;71;713;90.04
2018-10;87142109;Lorraine TGV;23;409;94.38
2018-10;87182063;Mulhouse;10;520;98.08
2018-10;87300863;Besancon Franche-Comte TGV;16;292;94.52
2018-10;87313882;TGV Haute Picardie;18;473;96.19
2018-10;87318964;Avignon TGV;20;430;95.35
2018-10;87444000;Caen;21;629;96.66
2018-10;87474098;Quimper;2;242;99.17
2018-10;87474338;Morlaix;18;332;94.58
2018-10;87476606;Vannes;36;350;89.71
2018-10;87481754;La Baule-Escoublac;12;260;95.38
2018-10;87485003;La Rochelle;20;459;95.64
2018-10;87543017;Les Aubrais;13;280;95.36
2018-10;87575142;Chatellerault;6;233;97.42
2018-10;87576207;Bourges;5;340;98.53
2018-10;87581009;Bordeaux Saint-Jean;40;687;94.18
2018-10;87597005;Chateauroux;3;423;99.29
2018-10;87671339;Lourdes;4;400;99.0
2018-10;87672006;Pau;14;346;95.95
2018-10;87673004;Bayonne;10;269;96.28
2018-10;87673202;Dax;17;424;95.99
2018-10;87723197;Lyon Part Dieu;40;528;92.42
2018-10;87726000;Saint-etienne Chateaucreux;35;374;90.64
2018-10;87741009;Chambery - Challes-les-Eaux;38;766;95.04
2018-10;87741793;Bourg-Saint-Maurice;6;78;92.31
2018-10;87745000;Bellegarde;14;405;96.54
2018-10;87762906;Lyon Saint-Exupery TGV;5;89;94.38
2018-10;87775007;Nimes;17;730;97.67
2017-11;87111849;Marne-la-Vallee Chessy;38;642;94.08
2017-11;87118000;Troyes;10;310;96.77
2017-11;87171009;Reims;9;496;98.19
2017-11;87182014;Colmar;12;293;95.9
2017-11;87300822;Belfort - Montbeliard TGV;16;326;95.09
2017-11;87413013;Le Havre;8;447;98.21
2017-11;87444000;Caen;29;169;82.84
2017-11;87476200;Auray;18;371;95.15
2017-11;87478404;Laval;27;432;93.75
2017-11;87481002;Nantes;31;668;95.36
2017-11;87547000;Paris Austerlitz;36;567;93.65
2017-11;87574004;Blois - Chambord;15;209;92.82
2017-11;87575001;Poitiers;21;560;96.25
2017-11;87575142;Chatellerault;5;227;97.8
2017-11;87576207;Bourges;10;362;97.24
2017-11;87583005;Angouleme;27;262;89.69
2017-11;87594002;Brive-la-Gaillarde;3;348;99.14
2017-11;87597005;Chateauroux;4;251;98.41
2017-11;87611244;Montauban Ville Bourbon;11;323;96.59
2017-11;87673202;Dax;17;346;95.09
2017-11;87718007;Besancon Viotte;31;653;95.25
2017-11;87755009;Toulon;47;548;91.42
2017-11;87781278;Agde;35;265;86.79
2018-11;87223263;Lille Europe;26;570;95.44
2018-11;87271494;Aeroport Charles de Gaulle 2 TGV;42;522;91.95
2018-11;87318964;Avignon TGV;15;503;97.02
2018-11;87384008;Paris Saint-Lazare;22;627;96.49
2018-11;87411017;Rouen Rive Droite;31;687;95.49
2018-11;87478404;Laval;17;340;95.0
2018-11;87481002;Nantes;37;600;93.83
2018-11;87481754;La Baule-Escoublac;12;260;95.38
2018-11;87485003;La Rochelle;25;420;94.05
2018-11;87486019;La Roche-sur-Yon;22;225;90.22
2018-11;87571216;Vendome - Villiers-sur-Loir;19;423;95.51
2018-11;87583005;Angouleme;32;400;92.0
2018-11;87688887;Montpellier Sud de France;8;409;98.04
2018-11;87713040;Dijon;41;598;93.14
2018-11;87722025;Lyon Perrache;37;694;94.67
2018-11;87723197;Lyon Part Dieu;28;158;82.28
2018-11;87726000;Saint-etienne Chateaucreux;23;375;93.87
2018-11;87732008;Vichy;15;266;94.36
2018-11;87751008;Marseille Saint-Charles;62;669;90.73
2018-11;87773200;Sete;30;361;91.69
2018-11;87781278;Agde;15;214;92.99
2017-12;87171009;Reims;9;807;98.88
2017-12;87172007;Charleville-Mezieres;20;718;97.21
2017-12;87182014;Colmar;10;275;96.36
2017-12;87313874;Amiens;16;310;94.84
2017-12;87313882;TGV Haute Picardie;11;400;97.25
2017-12;87318964;Avignon TGV;23;515;95.53
2017-12;87343004;Valenciennes;14;544;97.43
2017-12;87387001;evreux Normandie;17;215;92.09
2017-12;87396002;Le Mans;55;684;91.96
2017-12;87411017;Rouen Rive Droite;71;649;89.06
2017-12;87471003;Rennes;61;472;87.08
2017-12;87474098;Quimper;1;70;98.57
2017-12;87481002;Nantes;37;600;93.83
2017-12;87481754;La Baule-Escoublac;16;260;93.85
2017-12;87486019;La Roche-sur-Yon;12;300;96.0
2017-12;87571240;Saint-Pierre-des-Corps;14;681;97.94
2017-12;87592006;Limoges Benedictins;15;346;95.66
2017-12;87611004;Toulouse Matabiau;12;672;98.21
2017-12;87672006;Pau;11;355;96.9
2017-12;87673400;Biarritz;19;354;94.63
2017-12;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;8;302;97.35
2017-12;87726000;Saint-etienne Chateaucreux;38;375;89.87
2017-12;87743005;Bourg-en-Bresse;55;477;88.47
2017-12;87755447;Les Arcs - Draguignan;37;469;92.11
2017-12;87756056;Nice;52;695;92.52
2017-12;87757526;Saint-Raphael Valescure;76;672;88.69
2017-12;87757674;Antibes;66;697;90.53
2017-12;87763029;Valence TGV Rhone-Alpes Sud;81;723;88.8
2017-12;87764001;Montelimar;37;364;89.84
2017-12;87773200;Sete;27;407;93.37
2018-12;87111849;Marne-la-Vallee Chessy;25;345;92.75
2018-12;87171009;Reims;11;905;98.78
2018-12;87171926;Champagne-Ardenne TGV;58;625;90.72
2018-12;87172007;Charleville-Mezieres;8;552;98.55
2018-12;87182063;Mulhouse;7;526;98.67
2018-12;87223263;Lille Europe;28;651;95.7
2018-12;87271007;Paris Gare du Nord transmanche;112;1453;92.29
2018-12;87345025;Lens;44;592;92.57
2018-12;87393702;Massy TGV;21;483;95.65
2018-12;87444265;Lisieux;10;229;95.63
2018-12;87471003;Rennes;48;531;90.96
2018-12;87476002;Lorient Bretagne Sud;3;69;95.65
2018-12;87481754;La Baule-Escoublac;13;130;90.0
2018-12;87543017;Les Aubrais;13;307;95.77
2018-12;87571216;Vendome - Villiers-sur-Loir;23;420;94.52
2018-12;87574004;Blois - Chambord;27;263;89.73
2018-12;87581009;Bordeaux Saint-Jean;32;665;95.19
2018-12;87586008;Agen;28;326;91.41
2018-12;87611004;Toulouse Matabiau;18;607;97.03
2018-12;87686006;Paris Gare de Lyon Hall 1 & 2;71;1018;93.03
2018-12;87694109;Le Creusot - Montceau-les-Mines - Montchanin TGV;8;285;97.19
2018-12;87718007;Besancon Viotte;35;674;94.81
2018-12;87723197;Lyon Part Dieu;8;83;90.36
2018-12;87725705;Macon Loche TGV;8;325;97.54
